Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Nationality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,CU_1st_sem_credited,CU_1st_sem_enrolled,CU_1st_sem_evaluations,CU_1st_sem_approved,CU_1st_sem_grade,CU_1st_sem_without_evaluations,CU_2nd_sem_credited,CU_2nd_sem_enrolled,CU_2nd_sem_evaluations,CU_2nd_sem_approved,CU_2nd_sem_grade,CU_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP_growth_rate,Parental_education_level,Marital_status_category,Target
1,9,3,7,1,14.0,1,10,1,1.0,7.0,1,0,0,1,1,0,27,0,0,8,5,4,9.59,0,0,8,10,4,7.36,0,9.51,0.35,1.14,5,Single,Not Dropout
1,16,5,4,1,12.0,1,12,23,6.0,2.0,1,0,0,1,0,0,21,0,1,6,9,4,12.77,0,1,6,9,5,10.09,0,12.63,1.03,-0.8,17,Single,Not Dropout
1,8,3,12,1,9.0,1,3,15,4.0,8.0,1,0,0,1,0,0,31,0,0,9,5,5,12.01,1,0,8,8,7,14.9,0,8.01,2.42,-0.21,9,Single,Not Dropout
1,17,0,16,1,3.0,1,17,13,18.0,16.0,0,0,0,0,1,1,20,0,0,3,3,3,20.0,0,1,5,8,5,,0,14.27,-0.55,0.92,15,Single,Not Dropout
1,5,4,11,1,13.0,1,13,28,5.0,6.0,0,0,1,1,0,0,21,0,0,6,9,4,14.34,0,0,6,8,4,14.88,0,11.42,3.69,-2.0,20,Single,Not Dropout
1,8,0,5,1,6.0,1,25,5,15.0,10.0,1,0,0,1,0,0,35,0,1,6,9,2,7.14,1,1,5,6,1,2.88,0,,-1.0,-0.78,15,Single,Dropout
1,7,4,15,1,6.0,1,27,2,1.0,9.0,1,0,0,1,0,0,17,0,0,7,5,4,15.69,1,0,7,13,7,18.54,0,12.05,0.25,1.5,14,Single,Not Dropout
1,14,2,3,1,,1,23,22,12.0,5.0,0,0,0,0,0,0,18,0,0,4,7,3,12.25,0,0,4,3,3,13.52,0,12.26,-0.5,-0.08,22,Single,Not Dropout
2,1,0,5,1,4.0,1,7,27,14.0,1.0,0,0,0,1,0,1,17,0,0,6,10,4,10.85,1,1,8,10,5,12.7,0,10.24,1.24,-3.84,17,Married,Not Dropout
1,15,1,1,1,3.0,1,6,25,3.0,16.0,0,0,0,1,1,0,20,0,0,8,10,2,8.74,0,0,9,12,1,7.92,0,15.68,0.5,0.82,15,Single,Dropout
1,1,4,15,1,2.0,1,15,26,9.0,19.0,1,0,0,1,1,0,27,0,0,7,8,3,11.9,0,1,6,8,2,12.91,0,14.28,3.04,1.21,20,Single,Not Dropout
1,6,5,1,1,1.0,1,18,26,18.0,10.0,0,0,0,1,1,0,25,0,0,7,9,6,,1,1,8,8,8,17.77,0,7.29,0.9,1.43,22,Single,Not Dropout
1,11,3,10,1,5.0,1,1,20,12.0,16.0,0,0,0,1,0,1,24,0,1,5,5,3,9.53,0,1,5,6,4,12.93,0,11.72,1.64,-0.44,10,Single,Not Dropout
1,3,0,4,1,13.0,1,15,27,16.0,7.0,1,0,0,1,0,1,18,0,1,6,9,6,,0,0,4,2,4,13.68,0,10.86,1.03,-2.01,21,Single,Not Dropout
1,9,5,4,0,14.0,1,3,10,9.0,18.0,0,0,1,0,0,1,22,0,1,4,8,3,14.54,0,0,2,1,2,13.11,0,7.0,0.77,-2.58,6,Single,Not Dropout
1,17,4,11,1,4.0,20,8,22,,11.0,1,0,0,1,0,0,21,0,0,8,8,6,,1,0,7,10,4,10.6,0,11.91,1.48,-0.83,15,Single,Not Dropout
1,14,2,14,1,7.0,1,11,3,9.0,16.0,0,0,0,1,0,1,23,0,1,7,10,0,0.0,0,0,6,6,0,0.0,0,9.49,-0.63,1.53,7,Single,Dropout
1,1,3,1,1,14.0,1,2,16,,13.0,0,0,0,1,0,0,24,0,1,7,10,4,9.0,0,0,6,5,2,10.8,1,11.16,-0.13,-1.47,9,Single,Not Dropout
1,11,5,3,0,12.0,1,8,9,19.0,18.0,1,0,0,1,0,0,21,0,2,7,8,2,6.11,0,0,8,10,2,5.32,0,12.47,-0.35,3.79,8,Single,Dropout
1,11,2,5,1,15.0,1,19,28,9.0,11.0,1,0,0,1,0,1,23,0,0,8,5,7,15.19,2,0,9,9,9,16.82,0,13.43,1.64,-1.24,23,Single,Not Dropout
1,2,0,17,1,7.0,1,29,13,12.0,,1,0,0,1,1,0,22,0,1,10,11,5,15.34,0,0,8,10,6,10.77,0,12.33,1.4,2.94,21,Single,Not Dropout
1,12,0,1,1,3.0,1,23,7,12.0,18.0,0,0,0,1,0,0,19,0,1,6,1,3,9.51,0,0,6,11,3,10.16,0,7.0,1.51,0.84,15,Single,Not Dropout
2,9,3,4,1,3.0,1,9,17,8.0,15.0,0,0,0,1,1,1,23,0,0,6,10,2,11.87,1,1,7,8,3,,1,11.47,1.25,-1.12,13,Married,Not Dropout
1,12,5,7,1,12.0,1,28,3,8.0,7.0,1,0,0,1,1,1,17,0,0,7,9,5,18.31,0,0,8,8,6,15.05,0,7.0,1.78,-2.46,15,Single,Not Dropout
1,6,4,6,1,1.0,1,13,4,17.0,2.0,0,0,0,1,0,0,24,0,0,9,10,5,6.47,0,0,9,8,1,,0,8.74,0.61,1.07,8,Single,Not Dropout
1,5,3,1,1,8.0,10,11,13,4.0,8.0,1,0,0,0,1,0,17,0,0,8,11,5,5.77,0,0,7,6,2,8.08,0,16.48,1.01,-0.28,12,Single,Dropout
1,13,1,10,1,6.0,18,25,19,8.0,14.0,1,0,1,1,1,0,23,0,0,7,6,2,6.7,1,0,9,9,4,8.04,0,11.85,1.74,-1.57,22,Single,Dropout
1,13,2,11,1,15.0,1,12,17,13.0,17.0,1,1,0,0,1,0,26,0,1,8,11,5,11.34,0,0,10,8,7,11.32,1,7.0,0.17,0.11,14,Single,Not Dropout
2,3,0,4,1,16.0,1,22,2,2.0,15.0,0,0,0,1,0,0,17,0,0,7,9,4,10.52,0,2,9,12,3,,0,11.05,1.89,0.49,12,Married,Dropout
2,4,2,12,1,8.0,1,5,20,13.0,13.0,0,0,0,0,1,0,29,0,0,4,6,3,16.31,1,0,4,4,3,15.79,2,17.0,2.83,-1.87,12,Married,Not Dropout
1,10,3,1,1,10.0,1,10,2,16.0,11.0,0,0,0,1,0,0,34,0,2,8,8,4,10.52,0,0,8,10,4,,1,10.13,1.49,0.22,6,Single,Not Dropout
1,15,5,13,1,7.0,1,29,24,9.0,19.0,0,0,0,1,0,0,19,0,1,5,5,2,5.59,0,0,4,6,1,8.79,0,7.0,3.24,-4.6,26,Single,Dropout
3,4,5,5,1,13.0,1,8,2,12.0,,1,0,0,0,1,1,22,0,0,6,8,3,10.0,0,0,6,8,3,8.81,0,11.29,1.06,-2.85,5,Other,Not Dropout
1,4,4,4,1,5.0,1,25,1,10.0,16.0,1,0,0,1,0,1,30,0,0,5,4,0,8.51,0,1,4,5,2,10.82,0,17.0,2.75,1.92,13,Single,Dropout
1,14,0,4,1,12.0,1,14,16,13.0,11.0,0,0,0,0,0,0,17,0,0,6,5,3,9.03,0,1,6,9,3,10.03,1,10.31,0.08,-0.82,15,Single,Not Dropout
1,12,4,15,1,15.0,1,28,24,1.0,10.0,1,0,0,1,0,0,23,0,0,7,10,6,12.73,1,2,4,7,4,18.58,0,15.56,1.65,1.36,26,Single,Not Dropout
1,16,1,9,1,,1,13,23,12.0,8.0,1,0,0,1,1,0,21,0,0,9,11,5,9.55,0,0,9,10,3,9.59,0,11.44,2.0,1.12,18,Single,Not Dropout
1,14,3,12,1,4.0,1,15,18,9.0,13.0,1,0,0,1,0,0,28,0,0,6,5,2,8.37,0,0,8,7,2,9.64,0,17.0,2.6,2.01,16,Single,Dropout
1,17,5,4,1,7.0,1,12,6,1.0,19.0,1,0,1,1,0,0,22,0,1,9,10,4,12.05,0,0,9,13,7,9.93,0,11.07,1.93,1.41,9,Single,Not Dropout
4,4,5,1,1,14.0,1,7,28,16.0,8.0,1,0,0,1,0,0,26,0,1,3,4,2,6.65,1,2,0,0,0,9.42,0,10.93,3.4,1.82,17,Other,Not Dropout
1,5,3,1,1,11.0,1,25,1,3.0,3.0,1,0,0,0,0,0,18,0,0,4,4,2,12.25,0,3,5,8,3,12.77,0,13.11,2.27,-3.14,13,Single,Not Dropout
1,5,1,8,1,4.0,1,17,11,12.0,3.0,0,0,0,1,1,1,29,0,1,5,6,3,10.18,0,0,7,9,4,13.0,0,9.86,1.33,3.4,14,Single,Not Dropout
1,1,3,6,1,6.0,1,15,22,17.0,4.0,1,0,0,1,0,0,17,0,0,8,9,3,7.95,1,0,6,5,1,7.07,0,10.48,1.37,1.23,18,Single,Dropout
1,14,4,14,1,11.0,1,11,18,18.0,8.0,0,0,0,1,1,0,28,0,0,5,8,2,4.99,0,0,5,7,2,6.47,0,11.15,0.34,4.0,14,Single,Dropout
1,12,3,14,1,16.0,1,23,23,12.0,1.0,1,0,0,1,0,1,23,0,0,4,6,2,10.54,0,0,4,4,2,11.77,0,15.95,0.86,-0.36,23,Single,Not Dropout
1,2,2,6,1,8.0,1,11,23,14.0,6.0,0,0,0,1,0,0,17,0,1,10,10,7,,1,0,11,11,11,11.53,0,7.0,1.0,-1.8,17,Single,Not Dropout
1,4,2,8,0,2.0,1,7,28,12.0,14.0,1,0,1,0,1,0,23,0,0,6,6,5,19.01,0,1,7,11,7,16.42,1,8.42,1.54,2.36,17,Single,Not Dropout
1,4,3,7,1,2.0,1,3,15,15.0,13.0,1,0,0,1,1,1,27,0,1,9,11,4,8.03,0,1,9,8,4,8.02,0,15.67,1.01,1.77,9,Single,Dropout
1,7,0,12,1,1.0,1,26,24,19.0,13.0,1,0,0,1,1,1,17,1,0,8,5,2,7.65,0,0,8,9,3,7.91,0,11.7,-0.71,-3.62,25,Single,Dropout
1,8,5,11,1,3.0,1,3,5,9.0,13.0,1,0,0,1,1,1,18,0,0,8,7,5,14.21,0,1,10,13,9,14.26,1,8.69,2.94,-0.17,4,Single,Not Dropout
1,5,0,12,1,7.0,1,25,6,8.0,2.0,0,0,0,1,0,0,24,0,0,9,10,7,11.86,1,0,12,13,6,11.93,0,12.87,-1.0,-1.34,15,Single,Not Dropout
1,16,5,1,1,5.0,1,11,2,4.0,18.0,1,0,0,1,0,1,20,0,0,6,7,4,9.62,0,1,7,6,3,8.39,1,11.28,0.0,-1.09,6,Single,Not Dropout
1,4,0,6,1,5.0,1,1,6,19.0,6.0,1,0,0,1,1,0,25,0,0,4,7,2,12.89,2,2,4,6,2,16.58,0,9.96,3.0,0.14,3,Single,Not Dropout
2,10,3,17,1,13.0,1,27,4,18.0,2.0,0,0,0,1,1,1,22,0,0,7,5,5,14.3,0,1,6,6,5,14.53,0,9.05,0.09,-1.95,15,Married,Not Dropout
1,8,2,6,1,8.0,1,22,24,14.0,16.0,0,0,0,1,0,0,17,0,0,6,6,5,13.89,0,1,6,6,4,13.22,0,10.52,2.62,2.27,23,Single,Not Dropout
1,7,3,3,1,12.0,7,21,15,13.0,9.0,1,0,1,1,1,0,37,0,0,7,8,3,8.16,0,0,7,4,2,9.13,0,7.0,1.56,-1.69,18,Single,Dropout
1,15,2,4,0,9.0,1,16,13,4.0,7.0,1,0,0,1,0,0,21,0,0,8,8,5,11.95,1,1,8,11,6,10.78,0,10.04,1.96,-1.69,14,Single,Not Dropout
1,17,5,1,1,4.0,1,23,19,18.0,8.0,0,0,0,1,1,1,24,0,1,5,5,3,14.69,0,1,2,4,1,,0,14.15,0.64,-2.67,21,Single,Not Dropout
1,1,0,14,1,16.0,1,4,11,2.0,12.0,1,0,0,1,0,0,34,0,0,5,5,2,11.1,0,0,4,6,2,12.13,0,13.18,0.84,0.63,7,Single,Not Dropout
1,8,5,1,1,,1,7,17,12.0,11.0,0,0,0,1,0,0,28,0,1,6,8,3,13.8,0,0,6,5,4,12.46,0,10.36,2.14,-2.48,12,Single,Not Dropout
1,3,4,11,1,14.0,1,16,1,5.0,1.0,1,0,0,1,1,0,26,0,0,9,9,6,8.26,0,0,9,8,6,7.97,0,7.91,1.32,1.18,8,Single,Not Dropout
1,8,4,7,1,2.0,1,22,21,9.0,3.0,0,0,0,1,1,0,29,0,0,5,5,1,5.83,1,0,5,7,2,6.05,0,10.07,0.56,2.32,21,Single,Not Dropout
1,11,0,2,1,14.0,1,18,26,2.0,19.0,0,0,0,1,1,0,26,0,0,10,9,6,13.72,0,0,12,13,8,13.11,0,,1.17,-1.07,22,Single,Not Dropout
1,7,0,16,1,12.0,1,12,2,3.0,10.0,0,0,0,1,1,1,26,0,0,3,9,2,17.55,1,0,4,9,4,12.84,2,12.54,0.8,3.03,7,Single,Not Dropout
2,6,2,13,1,4.0,1,20,3,,19.0,0,0,0,1,0,0,26,0,0,9,10,6,14.43,0,1,10,12,6,12.23,0,12.81,-0.57,-0.6,11,Married,Not Dropout
3,6,1,14,1,13.0,1,2,4,8.0,13.0,0,0,0,1,0,0,22,0,1,7,11,2,6.33,0,0,8,7,2,7.16,0,13.44,1.33,2.42,3,Other,Dropout
1,6,4,16,1,12.0,1,15,18,17.0,15.0,0,0,0,1,0,0,29,0,0,7,7,4,15.71,0,2,9,8,9,17.0,0,14.12,2.19,1.72,16,Single,Not Dropout
3,6,5,16,1,15.0,1,12,23,12.0,6.0,0,0,0,1,1,0,27,0,0,7,8,4,13.27,0,1,11,13,8,11.97,0,13.52,1.19,-1.34,17,Other,Not Dropout
1,7,2,12,1,4.0,1,15,24,1.0,16.0,0,0,0,1,0,0,17,0,0,2,4,1,14.71,1,0,2,4,2,12.55,0,11.62,1.01,0.22,19,Single,Not Dropout
3,12,4,10,1,15.0,1,4,23,18.0,13.0,1,0,0,1,1,0,28,0,0,6,7,2,6.76,0,0,6,9,2,7.43,0,10.13,1.66,0.48,13,Other,Dropout
4,2,0,12,1,13.0,1,27,17,12.0,15.0,0,0,0,1,1,1,18,0,0,6,7,5,15.45,0,0,6,8,4,15.03,0,,-0.22,-1.86,22,Other,Not Dropout
1,1,4,8,1,6.0,1,25,21,16.0,6.0,0,0,1,1,1,0,24,0,1,8,9,7,11.96,0,1,9,9,7,13.91,1,11.23,-1.0,-2.33,23,Single,Not Dropout
1,9,0,4,0,6.0,1,28,9,18.0,,0,0,0,1,1,0,17,0,0,6,7,3,8.67,0,0,5,5,1,5.79,1,13.38,2.53,-1.21,18,Single,Dropout
5,12,4,7,1,5.0,1,25,22,10.0,,0,0,0,1,1,1,20,0,1,9,10,7,,1,1,9,8,5,13.3,1,,2.05,-1.5,23,Other,Not Dropout
3,5,2,8,1,8.0,1,20,6,4.0,18.0,0,0,0,1,1,0,21,0,1,10,13,3,10.16,0,0,9,12,3,6.58,1,12.08,-1.0,-5.0,13,Other,Not Dropout
5,4,2,1,1,15.0,1,9,28,9.0,18.0,0,0,1,1,0,0,26,0,0,7,6,4,12.4,0,1,8,9,5,9.51,0,8.78,0.97,4.0,18,Other,Not Dropout
1,11,1,15,1,14.0,1,4,2,14.0,7.0,0,0,0,1,0,0,19,0,0,7,11,6,,0,0,11,6,11,20.0,0,12.61,1.19,-1.01,3,Single,Not Dropout
1,7,2,16,1,3.0,1,18,28,1.0,1.0,0,0,0,1,0,0,17,0,0,4,6,3,9.87,0,1,4,6,2,14.08,0,9.58,0.59,2.71,23,Single,Not Dropout
2,13,5,8,1,3.0,1,28,14,18.0,5.0,1,0,0,1,0,1,20,0,0,7,7,3,,0,0,8,9,5,9.35,0,16.34,-0.02,1.24,21,Married,Not Dropout
1,3,4,9,1,1.0,1,11,19,7.0,6.0,1,0,0,1,1,0,21,0,0,6,9,1,9.13,0,0,8,8,3,,0,10.58,1.12,-1.59,15,Single,Dropout
1,3,2,15,0,10.0,1,29,5,13.0,1.0,1,0,0,1,0,0,27,0,0,9,12,3,11.49,0,0,8,10,6,10.02,0,11.98,0.13,1.73,17,Single,Not Dropout
1,10,1,8,1,6.0,1,5,10,19.0,,1,0,0,1,1,0,24,0,2,4,6,2,8.51,0,0,5,6,3,13.02,0,8.1,1.13,-1.8,7,Single,Not Dropout
1,7,3,12,1,13.0,1,9,26,17.0,9.0,0,0,0,1,1,0,18,0,0,5,6,2,6.04,1,0,6,8,1,5.41,0,12.75,-0.72,4.0,17,Single,Dropout
1,13,4,9,1,13.0,1,19,1,15.0,3.0,0,0,0,0,1,1,25,0,0,8,6,4,10.32,0,0,6,8,3,7.85,1,14.1,1.93,-1.38,10,Single,Dropout
1,9,1,5,1,4.0,1,15,6,6.0,12.0,1,0,1,1,0,0,34,0,0,9,9,7,12.78,1,0,9,11,8,12.09,0,9.24,3.45,-1.6,10,Single,Not Dropout
1,7,4,14,1,12.0,1,23,19,10.0,8.0,0,0,0,1,1,0,30,0,0,8,9,7,14.48,0,0,5,5,4,17.35,0,11.19,1.26,2.53,21,Single,Not Dropout
1,3,5,4,1,13.0,1,11,24,10.0,4.0,0,0,0,1,0,1,17,0,0,9,11,5,14.05,0,0,7,10,6,12.0,0,8.95,2.21,-0.14,17,Single,Not Dropout
2,3,5,4,1,16.0,1,23,13,17.0,9.0,0,0,0,1,0,0,38,0,0,7,8,4,12.4,1,0,6,3,6,15.49,0,10.93,0.87,3.35,18,Married,Not Dropout
1,13,3,12,1,12.0,1,9,3,1.0,12.0,1,0,0,1,1,0,30,0,0,9,11,4,9.6,1,1,7,9,5,13.22,1,13.82,3.38,-1.86,6,Single,Not Dropout
1,4,1,13,1,6.0,1,5,5,1.0,13.0,1,0,0,1,0,0,33,0,1,7,8,3,7.05,0,0,9,8,3,9.62,0,16.71,0.26,4.0,5,Single,Dropout
1,9,1,17,1,16.0,1,17,26,3.0,5.0,0,0,0,1,1,0,17,0,1,7,9,5,18.52,0,0,6,7,6,16.72,1,13.4,-1.0,-2.44,21,Single,Not Dropout
4,14,4,13,1,5.0,1,15,7,,12.0,0,0,0,1,1,0,21,0,0,7,12,3,6.23,0,0,7,9,3,8.23,0,8.24,-0.82,1.11,11,Other,Dropout
1,16,2,1,1,13.0,1,17,17,11.0,16.0,0,0,0,1,1,1,27,0,0,6,7,4,11.6,0,0,6,6,3,,0,11.21,-0.04,-1.47,17,Single,Not Dropout
1,5,0,15,1,7.0,1,1,28,14.0,12.0,0,0,1,1,1,0,17,0,0,7,8,4,10.53,1,1,7,8,2,8.51,0,13.42,1.43,-0.1,14,Single,Not Dropout
1,2,4,8,1,15.0,1,12,11,2.0,19.0,1,0,0,1,1,1,26,0,0,7,8,4,11.85,0,0,6,9,4,,0,7.0,0.77,2.7,11,Single,Not Dropout
1,14,0,1,1,13.0,1,3,2,1.0,18.0,1,0,0,1,1,1,33,0,3,7,10,4,18.61,0,0,6,4,6,14.5,0,12.31,4.0,-1.65,2,Single,Not Dropout
1,12,5,10,0,10.0,1,24,24,13.0,10.0,0,0,0,1,1,1,21,0,0,2,3,1,11.44,1,0,3,6,1,10.13,1,11.94,1.55,3.71,24,Single,Not Dropout
4,6,2,3,1,4.0,1,3,23,14.0,8.0,1,0,0,1,0,0,33,0,1,5,8,2,11.41,0,1,2,3,1,8.37,1,17.0,1.35,1.58,13,Other,Not Dropout
1,11,2,8,1,4.0,1,28,19,9.0,9.0,0,0,0,0,0,0,27,0,0,5,8,2,7.63,0,0,6,10,2,7.69,0,11.5,1.39,-3.93,23,Single,Dropout
1,4,0,9,0,16.0,1,2,27,2.0,10.0,0,0,0,1,0,0,17,0,0,4,9,2,14.16,0,1,3,2,2,12.96,0,15.35,3.03,-0.73,14,Single,Not Dropout
2,12,1,2,0,13.0,1,18,23,10.0,4.0,0,0,0,1,1,0,18,0,0,5,7,1,9.41,0,0,5,7,2,9.28,0,10.84,-1.0,0.26,20,Married,Not Dropout
1,13,5,15,1,9.0,1,10,20,13.0,19.0,0,0,0,1,1,0,30,0,0,8,9,5,10.24,1,0,9,11,5,14.56,0,13.23,2.08,0.39,15,Single,Not Dropout
2,6,3,9,1,15.0,1,4,10,5.0,11.0,1,0,0,1,0,0,17,0,0,7,9,5,11.74,0,1,9,6,6,11.66,2,12.37,-0.1,-2.08,7,Married,Not Dropout
1,8,5,17,1,13.0,1,11,2,6.0,3.0,1,0,0,1,0,0,29,0,1,8,9,3,9.09,0,0,7,9,2,11.26,1,15.93,1.65,-1.29,6,Single,Dropout
1,6,5,8,0,7.0,1,2,22,15.0,18.0,0,0,1,1,1,0,27,0,0,8,9,2,7.36,0,1,7,9,3,4.46,0,15.14,0.73,-2.61,12,Single,Dropout
3,1,0,11,1,14.0,1,21,25,5.0,19.0,0,0,0,1,0,0,25,0,0,8,12,5,12.84,0,0,6,6,5,14.17,0,10.33,1.33,3.23,23,Other,Not Dropout
1,3,2,14,1,13.0,1,26,21,2.0,11.0,0,0,1,0,0,1,20,0,0,6,6,3,10.3,0,1,6,10,3,9.46,0,7.5,1.9,-3.68,23,Single,Dropout
1,17,5,4,1,8.0,1,10,19,12.0,19.0,1,0,0,1,1,1,25,0,0,9,7,6,13.78,0,1,11,9,6,15.54,0,13.78,2.45,-3.64,14,Single,Not Dropout
5,8,2,16,0,1.0,1,13,21,1.0,19.0,0,0,0,1,0,0,33,0,1,5,6,0,2.49,1,1,4,3,0,2.31,0,15.97,1.9,-1.79,17,Other,Dropout
1,3,3,4,1,12.0,1,5,9,9.0,19.0,1,0,0,0,1,0,21,0,0,9,10,5,8.36,0,0,9,9,5,11.38,0,7.52,1.4,-1.23,7,Single,Dropout
1,1,3,17,1,6.0,1,14,4,11.0,,1,0,0,1,0,1,27,0,0,8,11,6,13.68,1,1,9,8,6,12.21,1,16.09,1.89,-1.36,9,Single,Not Dropout
1,7,4,11,1,6.0,1,28,19,2.0,2.0,0,0,0,1,1,0,35,0,2,8,9,2,4.7,0,0,8,10,2,3.81,1,9.33,1.13,-0.51,23,Single,Dropout
1,17,5,9,1,12.0,1,16,28,13.0,1.0,1,0,0,1,0,0,25,1,1,6,6,5,,0,0,7,9,7,20.0,0,15.08,1.98,2.4,22,Single,Not Dropout
1,7,5,4,1,13.0,1,26,4,16.0,11.0,1,0,0,0,1,0,20,0,0,5,5,2,11.83,0,4,5,4,3,11.09,1,11.41,2.84,-1.8,15,Single,Not Dropout
1,17,3,10,1,2.0,1,23,3,19.0,15.0,1,0,1,0,0,1,20,0,2,6,6,3,10.28,0,0,7,7,4,11.14,1,14.81,3.74,-1.25,13,Single,Dropout
1,9,3,10,1,14.0,1,4,21,6.0,16.0,0,0,0,1,1,0,17,1,0,4,3,2,11.03,0,1,3,3,2,9.71,0,12.61,2.85,1.45,12,Single,Not Dropout
1,13,2,17,1,5.0,1,2,13,7.0,13.0,1,0,0,1,0,0,17,0,0,8,7,3,8.86,0,0,8,10,2,,2,14.32,3.22,3.35,7,Single,Dropout
1,14,0,15,1,10.0,1,11,27,12.0,6.0,1,0,0,1,0,1,25,0,0,6,3,4,15.74,1,0,5,4,3,19.3,2,10.64,0.0,1.67,19,Single,Not Dropout
2,1,4,9,1,14.0,1,28,14,12.0,18.0,1,0,0,1,1,1,29,0,0,6,9,5,12.37,0,0,5,3,3,12.28,1,7.97,2.5,-4.6,21,Married,Not Dropout
1,1,0,7,1,4.0,1,5,16,12.0,12.0,0,0,0,0,0,0,20,0,0,3,4,2,10.8,0,0,3,4,1,10.59,0,14.35,1.53,0.14,10,Single,Not Dropout
2,16,4,7,1,4.0,1,2,2,6.0,13.0,1,0,0,1,0,0,29,0,2,4,9,3,11.46,0,0,4,5,3,14.0,1,14.42,0.06,2.73,2,Married,Not Dropout
1,16,2,7,0,16.0,1,28,28,2.0,5.0,0,0,0,1,0,1,28,0,1,11,9,7,13.63,0,1,12,15,6,12.34,0,10.5,0.32,-4.3,28,Single,Not Dropout
4,3,4,1,1,6.0,1,6,10,,15.0,0,0,0,1,0,0,18,0,0,5,10,1,7.78,0,2,5,11,3,8.99,0,12.63,2.74,0.02,8,Other,Not Dropout
1,11,5,1,0,16.0,1,11,13,19.0,3.0,1,0,0,1,1,0,19,0,0,8,9,3,11.55,0,0,8,8,4,11.75,0,10.06,2.57,-0.67,12,Single,Not Dropout
1,16,3,13,1,6.0,1,23,19,8.0,17.0,1,0,0,1,0,0,17,0,0,4,2,2,13.02,0,0,3,2,2,14.43,0,7.84,-0.36,4.0,21,Single,Not Dropout
2,17,3,5,1,10.0,1,3,25,9.0,17.0,1,0,0,1,0,1,27,0,0,4,1,2,14.93,0,0,4,6,3,10.42,0,12.48,1.03,0.74,14,Married,Not Dropout
1,6,2,7,1,9.0,1,5,24,12.0,13.0,1,0,0,1,0,0,23,0,0,6,6,3,2.6,0,0,7,8,2,7.6,0,13.19,-0.62,1.23,14,Single,Dropout
1,14,2,12,1,16.0,1,22,23,4.0,19.0,1,0,0,1,1,0,28,0,1,6,9,4,14.63,1,0,5,8,5,13.3,0,10.52,0.67,2.43,22,Single,Not Dropout
1,11,0,11,1,9.0,1,1,4,8.0,18.0,0,0,0,0,0,0,23,0,1,5,7,2,12.32,0,0,8,8,4,12.08,2,14.9,0.24,-5.0,2,Single,Not Dropout
1,16,0,7,1,9.0,1,21,3,9.0,2.0,1,0,0,1,0,0,17,0,0,6,6,4,,1,0,4,3,1,8.67,0,9.43,1.16,1.18,12,Single,Not Dropout
1,3,4,13,1,8.0,1,16,25,2.0,5.0,1,0,0,1,0,1,28,0,1,5,8,4,13.21,3,0,4,7,3,13.16,0,14.69,2.3,-1.6,20,Single,Not Dropout
1,11,5,3,1,7.0,1,7,27,12.0,3.0,1,0,0,0,0,1,17,0,1,8,9,4,6.94,1,1,7,8,3,10.36,0,8.61,0.09,-2.37,17,Single,Dropout
1,1,0,9,1,8.0,1,18,19,4.0,7.0,1,0,1,1,1,0,21,0,0,10,8,1,6.28,1,1,11,14,1,8.21,0,12.74,-0.22,-0.87,18,Single,Dropout
1,7,1,2,1,8.0,1,10,27,1.0,12.0,1,0,0,1,1,0,18,0,0,8,12,6,11.24,0,0,10,11,6,10.76,0,11.79,1.21,-0.49,18,Single,Not Dropout
1,1,3,10,1,13.0,1,28,10,12.0,3.0,1,0,0,1,1,0,32,0,0,4,3,3,,0,0,4,5,4,14.05,0,14.09,1.19,0.69,19,Single,Not Dropout
1,8,4,2,0,1.0,1,13,11,6.0,2.0,0,0,0,0,0,0,33,0,0,7,6,2,10.76,0,0,6,4,3,10.61,0,12.59,-0.53,1.81,12,Single,Not Dropout
1,14,4,17,1,9.0,1,22,5,,13.0,1,0,0,1,0,0,26,0,0,5,6,1,8.9,0,0,4,3,2,7.58,0,12.64,1.97,3.2,13,Single,Not Dropout
1,12,4,12,1,9.0,1,8,24,11.0,12.0,1,0,0,1,0,0,20,0,1,5,7,2,10.68,1,1,6,9,3,11.0,0,11.46,-0.06,-1.66,16,Single,Not Dropout
1,6,0,5,1,13.0,1,25,20,,7.0,0,0,1,1,0,1,33,0,0,8,8,5,11.37,0,0,7,12,3,14.12,0,12.97,3.11,-0.05,22,Single,Not Dropout
1,8,1,11,0,11.0,1,9,7,14.0,14.0,0,0,0,1,0,1,19,0,0,7,4,5,10.2,0,0,7,11,5,13.22,0,8.27,2.25,-5.0,8,Single,Not Dropout
1,7,2,6,1,7.0,1,15,29,1.0,12.0,0,0,0,1,1,0,17,0,1,7,7,3,15.29,0,0,7,11,7,13.28,0,7.0,2.95,-1.87,22,Single,Not Dropout
1,13,0,9,1,2.0,1,24,1,6.0,8.0,1,0,0,1,1,1,17,0,2,6,9,5,14.44,0,2,6,7,5,13.04,1,16.68,0.88,0.88,12,Single,Not Dropout
1,5,2,3,1,6.0,1,27,23,14.0,2.0,1,0,0,1,0,0,24,0,1,5,6,4,15.08,0,1,4,6,4,17.21,0,7.17,3.35,1.61,25,Single,Not Dropout
